Drone1_x,Drone1_y,Drone2_x,Drone2_y,Drone3_x,Drone3_y,Drone4_x,Drone4_y,Drone5_x,Drone5_y,Drone6_x,Drone6_y
31,-1074,647,-925,303,734,1814,167,1411,-777,579,-290
302,341,1585,2342,1583,1975,-1140,254,119,2041,-790,57
1969,1926,1633,1900,869,530,-490,227,441,-1073,45,1391
1576,1754,1990,1221,-381,-673,802,1944,1908,1895,-1023,-340
-530,889,887,-999,642,677,1690,1765,-1103,81,1303,-751
5,942,-466,-18,1127,1033,-1013,362,111,712,1513,737
1743,1029,625,432,1259,218,1371,1103,1559,29,951,1980
546,691,-701,1373,1426,74,-17,1456,1621,1957,1532,1082
-744,955,952,1958,1275,-823,1289,370,-771,1330,636,-748
693,764,94,722,750,516,636,1021,1187,286,1228,62
816,70,1953,1888,-692,717,1063,1242,-925,248,901,1745
689,360,1540,1050,2076,-187,-655,108,1461,253,-425,-476
-186,967,1694,1902,1460,1940,1493,85,1601,1006,-756,792
148,1822,1714,233,1176,1435,967,953,1469,1022,1813,1536
1010,232,1539,1845,778,1998,1134,-456,310,1165,-210,-1024
153,202,1688,489,-203,443,1045,326,1262,0,1047,-1061
1099,46,376,1910,1835,566,216,371,377,597,1421,1330
494,688,415,1228,689,265,593,143,916,594,1550,700
825,181,799,1051,222,961,-264,944,1600,1487,1380,325
-835,811,1656,558,449,327,782,-939,-1014,326,1984,1518
162,1676,173,429,452,1539,1320,320,1287,182,1275,1414
643,-345,226,-1131,-898,-92,-808,-536,141,-955,1422,-366
353,587,400,91,277,1025,1360,809,153,1045,723,152
1640,1872,-1125,212,1228,1371,-1015,27,1906,1649,-958,1118
510,-972,379,-803,-796,523,1545,1973,1166,301,1773,1894
-875,1205,-1160,434,-280,1333,-584,-287,371,-842,855,-656
436,868,1025,834,-949,-224,959,362,1007,752,-541,587
987,168,1393,611,459,-37,477,739,1708,294,1908,1294
357,368,1957,1714,196,1233,628,-627,876,199,1460,1762
1089,315,24,1258,1312,823,813,543,585,135,1095,-460
1299,484,55,936,1364,-317,152,25,864,1945,474,1219
1214,119,1434,568,-75,839,757,823,1110,698,369,980
191,327,1269,420,829,-316,1682,1615,185,178,-960,-159
689,334,773,-1298,-950,-374,387,-1207,569,-1206,-718,-1013
1351,1927,413,1965,-337,-50,455,-70,375,-986,338,1379
1045,355,-78,413,1874,1400,596,-158,268,-205,772,-1046
481,568,801,-246,278,1320,1459,0,1842,1097,577,137
103,-112,-337,353,-87,1049,254,417,1009,-58,1065,1092
410,157,345,292,1347,1051,751,1422,167,657,1279,1283
578,-1095,-47,-143,-927,1045,1208,1882,322,82,707,1168
1309,1711,127,-718,415,-1013,925,1950,-3,915,-792,-56
424,-685,1428,1847,211,-1091,492,1550,-800,846,567,-668
863,248,562,954,124,570,1416,5,480,8,1735,1720
364,-484,1331,1711,1361,-249,-933,1104,506,-1044,1412,1772
521,1961,1467,339,444,749,-354,699,1924,1418,770,564
1505,1355,505,1449,799,752,296,1492,1131,921,1235,1116
1191,1438,1700,1744,-1173,426,1615,1948,1254,1267,-1040,687
1584,415,1431,319,900,1995,965,500,1664,1750,823,568
1402,-691,-1091,647,-90,-98,925,228,1682,1934,115,128
963,296,751,433,306,1387,1866,737,1123,1586,1268,1514
-329,-413,1460,1837,1895,1841,961,443,-984,988,1034,89
1236,385,984,181,-829,-335,134,-1123,622,1335,897,1871
1799,1445,872,1879,815,-571,655,-13,899,334,-504,1301
855,-919,-817,1190,-1081,-101,40,-109,1625,1839,523,1117
718,566,1067,-243,1618,1846,790,-608,1716,31,-724,1000
314,-1237,1775,-306,497,1831,816,-1272,816,-382,480,-1424
1053,426,1593,61,-1060,836,961,-915,506,-655,167,491
98,282,760,744,358,367,1888,984,360,372,692,618
922,499,-92,308,-51,81,1468,193,-14,392,1529,1921
708,1438,814,295,1272,720,431,-306,335,899,1070,923
1213,1872,135,-1122,1152,-401,296,-994,626,-955,-365,770
366,527,276,419,305,544,1328,1485,481,354,775,1985
1978,110,818,557,433,-13,676,799,127,326,1430,1616
577,792,706,638,-21,277,679,302,847,375,1179,289
1786,1682,172,991,-446,1606,892,443,1394,-123,1962,1441
1199,488,148,-16,89,17,189,222,454,-6,770,-548
-99,763,726,-233,440,-479,1531,1802,1550,760,584,1536
829,-479,1114,-227,-564,46,970,1862,1497,1829,191,360
-42,-762,-870,406,1182,1991,230,-117,150,-454,915,1888
327,338,1036,1880,506,351,407,-118,1685,185,-1054,-115
1498,1816,360,-794,1248,-720,-349,504,132,-1119,-474,1009
635,-989,240,-707,1856,1930,1400,350,-475,-115,-363,643
51,1499,1076,365,1993,1268,1559,463,1556,543,457,143
141,58,533,513,-552,1090,419,19,658,291,-498,1493
1674,-380,-83,1501,1047,-461,278,-627,1916,1062,1351,386
1204,343,1553,1387,220,876,281,294,181,783,715,623
448,-243,-690,65,719,742,987,-961,1896,1244,-1039,393
685,533,2234,836,-153,605,-292,73,1290,-544,1564,-389
1645,395,321,956,512,1371,605,969,124,269,565,19
27,-808,47,-443,1420,-713,1998,1294,1073,-975,294,1104
238,372,608,521,125,501,1521,1273,663,-15,-180,617
-233,316,-169,-308,1113,325,212,-342,708,90,-139,1244
278,1831,724,1191,1417,901,239,741,755,1800,204,863
1305,783,210,-62,269,-181,1062,-206,1650,-179,1061,788
-413,-747,1386,-96,1289,-798,1747,1524,2080,1052,370,-1148
-96,326,127,535,1924,1827,1761,1176,326,1553,160,407
-555,22,1261,518,963,-64,126,188,11,225,1768,-148
773,1850,-914,858,1519,1677,-680,-129,467,408,1645,1565
560,-32,-577,-2,522,-388,106,79,1139,6,1055,809
1052,1959,598,180,587,636,458,-12,121,202,-75,363
554,-568,461,-229,-134,-546,82,1995,1474,-658,1512,-543
-27,-482,1020,1994,271,109,1488,-160,328,-521,682,-506
859,62,464,696,-173,680,209,-135,17,22,1693,254
987,820,-75,1299,-250,229,-693,406,1767,1701,1895,1998
8,-286,1873,1481,461,167,677,279,1947,752,1695,233
717,-659,-65,520,565,1176,1073,-6,887,146,1873,1827
139,251,366,681,474,479,1603,1985,1247,367,306,230
952,718,179,-215,-273,990,345,384,322,365,-61,1213
624,-1105,643,-321,-1075,-61,1690,-199,-652,1430,-803,-612
1278,208,-123,286,1960,1428,-230,1346,880,266,1825,-361
-474,-897,754,-998,1390,-34,6,-214,413,-653,-125,-1084
1202,658,123,93,1600,1385,-715,-613,1488,476,1212,-832
303,574,223,29,1171,421,1476,1968,846,-54,558,-87
544,212,1025,331,499,-424,1190,-898,1306,1039,579,379
100,-1128,1034,-524,125,239,1820,-78,678,-1134,-830,388
-178,954,747,214,940,-308,1111,402,-128,-868,-234,1418
977,215,171,456,943,1584,631,1993,-879,613,-17,591
1416,-39,-523,262,1415,1308,505,78,16,-54,925,-67
666,-65,889,1972,1180,150,619,12,662,-409,1088,1058
541,1346,-793,555,620,-203,132,-154,970,175,614,1653
-58,281,812,830,1270,1932,1163,74,1044,683,900,716
519,211,1889,-28,535,117,593,837,1578,402,828,350
-38,-445,-30,-300,965,-298,1564,-225,1188,-808,-658,1313
325,-436,-209,-272,1724,1362,1924,263,1038,-117,1803,666
686,842,-295,488,1170,1828,1621,416,-1113,668,222,-1112
-599,735,957,743,578,90,1820,252,-74,757,972,923
126,-811,169,251,1675,1802,705,868,357,2247,1409,203
1030,0,1923,145,94,471,737,21,-134,354,989,710
1394,938,930,325,-973,-215,1045,89,361,835,-69,-938
-327,380,553,287,1765,14,-1092,644,1204,1345,203,756
-362,665,1520,-43,1701,1866,1045,1939,200,289,1586,196
280,288,921,536,1370,468,835,220,552,247,884,-3
-461,267,1756,86,119,1369,2080,318,-696,-71,972,-8
-200,633,804,231,1778,226,125,21,825,92,1140,225
1027,-536,-812,874,1945,1717,1726,1777,1724,932,-49,233
667,-30,698,176,170,140,1533,158,-211,442,1029,1129
43,279,1300,624,335,762,91,1005,1600,322,833,-425
407,-880,1839,1674,888,365,1017,509,291,212,-160,447
1420,323,246,593,707,249,136,475,673,1510,239,1260
1941,1734,-598,625,683,146,831,-152,940,-1005,600,711
-44,-264,413,2165,858,605,259,681,330,13,1334,1949
-214,594,667,-6,403,807,1584,-445,584,313,758,1909
1176,545,1755,159,1108,-11,1136,-886,-363,-883,-532,1075
495,628,293,591,219,704,796,702,457,116,1706,1253
398,-446,365,-584,1633,813,1944,1282,-53,-174,1197,-508
-82,1209,1108,195,232,633,295,866,1169,1820,553,240
1450,1532,411,1265,64,234,1494,464,833,245,1753,32
353,405,76,982,544,1772,-174,948,1035,529,1932,1672
-341,-715,-669,783,590,-756,136,1294,235,252,1247,-380
-125,-661,539,1278,-116,1316,1318,-54,577,1707,182,78
1144,190,908,-313,-378,1223,1624,116,1956,1056,1070,50
411,-746,1419,2015,1298,902,1430,1115,-357,528,-1038,365
787,-1052,-215,241,512,1302,1123,902,-355,587,1344,975
1381,1810,555,-582,1126,-973,1947,721,937,-1039,-337,-862
502,1062,1325,497,753,85,574,147,1603,1730,175,1642
1263,1412,-619,1244,484,1138,397,-128,-603,302,-671,-317
1241,474,1424,436,201,1664,-204,-3,1330,1012,135,-5
332,-1091,-386,-924,993,-1016,214,-753,961,1875,-201,1661
1063,1798,312,596,1606,-476,1668,836,172,384,766,19
207,1590,1065,307,1359,-2,41,1159,766,-310,1105,-329
1930,1958,-600,541,1257,831,1217,-497,1648,-235,-303,1641
1537,-12,358,-127,198,317,320,249,1551,426,1915,1015
-185,-595,653,-680,386,-1159,1429,-798,1675,291,1974,458
1674,-26,711,668,570,788,1558,1732,440,339,590,-77
1687,210,1506,347,1861,798,148,1404,887,1272,312,857
319,880,607,535,1835,1037,359,1026,110,725,-383,188
618,360,311,-49,629,1192,1691,680,1466,1724,371,121
-334,-512,827,105,325,341,1480,1841,798,202,1816,673
-36,725,1107,465,712,735,802,268,242,613,1175,548
1850,644,806,632,1138,308,279,1871,1992,125,376,1170
365,110,1420,1664,1911,934,564,214,-611,589,294,311
-1082,-133,1839,1732,-107,-726,1724,1467,1125,1922,-1197,321
-624,400,-1149,170,-114,237,1667,1925,-644,662,1749,1894
1223,67,1147,332,470,1118,224,87,474,-48,1589,238
-817,292,809,466,1432,-395,2060,447,780,486,566,-594
1928,647,1650,1358,561,420,114,348,993,-59,464,1118
129,904,208,-2,928,-484,1126,539,1328,-115,1036,962
1695,-311,191,439,1803,1904,-1000,708,-1035,885,370,482
1868,1681,-63,1727,1846,-125,584,1113,-216,-983,1804,1982
968,-48,-31,953,133,-338,1860,-2,62,770,1636,710
468,-261,861,584,975,134,1374,1739,1458,-436,-919,-358
1407,518,654,217,511,9,1201,55,-45,285,864,1967
377,-413,1973,734,1091,75,-297,-977,-154,167,1156,1426
-568,-353,1124,-740,554,1406,-420,525,823,-236,1794,9
307,190,-852,576,1720,-100,943,844,1357,-653,1753,1573
1980,1778,141,-417,1987,498,753,-789,-375,609,1670,1310
1559,1998,1883,409,1150,-652,-1060,-136,557,1386,1975,1368
1108,52,1260,1819,213,43,427,-34,1473,164,1993,1709
1990,1887,403,-40,741,-824,1839,1584,-691,-668,943,-974
1427,1058,1747,1703,1179,300,1979,272,77,632,381,-166
1959,1673,876,-655,-8,-1017,-304,589,244,-656,-284,-556
-719,157,1662,1467,-105,650,1040,741,1174,1582,367,8
-72,-372,465,1285,1252,-718,-625,155,-63,489,-787,1157
-23,810,-31,98,1346,365,591,861,1388,-884,-401,-107
90,695,786,-387,1652,-415,115,-623,-123,-629,917,-1045
-280,-634,998,144,1784,1812,587,-1089,1702,388,-1150,200
358,418,560,-34,92,1886,736,-213,902,122,921,968
1676,1792,448,51,840,-391,319,-515,586,807,697,403
-1002,524,1591,25,1199,-127,1789,631,288,-1118,-163,1716
8,231,298,405,228,411,1397,241,-590,612,1693,1440
994,1193,63,363,1394,238,1548,-179,969,1010,363,886
1344,1958,1100,-770,395,-1077,225,-277,-119,40,-216,-1016
-627,527,1727,-251,558,841,1634,83,115,805,1892,462
1006,-234,864,748,-196,-1009,690,41,1491,72,-38,335
1439,1168,976,-137,478,1311,384,2227,989,296,-1020,918
890,1984,32,585,750,411,1926,1440,822,201,1663,-98
-621,1151,1331,179,1577,1559,-915,-404,1039,1843,468,305
32,619,1397,-631,282,-219,1677,1004,583,-147,-682,63
1449,1687,557,-1044,447,-114,-31,890,-422,-304,1820,1458
-359,336,1225,-913,115,-310,822,-166,-1013,-25,1655,-545
1248,-353,1344,-688,1341,1959,1851,884,239,127,-598,-602
1974,977,-728,202,963,1126,-639,1117,36,971,-436,-908
-680,227,447,-1126,422,1810,-93,385,1155,-463,752,-1091
-274,1085,1851,1620,730,-175,1508,1527,-571,-770,-641,895
1651,-362,1285,635,240,-523,1175,62,-565,259,-40,543
708,1925,-230,140,1153,-180,1936,512,232,1096,1799,1741
-198,612,1183,644,304,1884,177,772,1281,143,660,971
1329,1928,1659,220,374,1968,1438,-598,-789,-438,1058,2000
-1040,900,257,-1066,1013,-984,1938,1671,458,1063,389,-1142
-524,-766,734,-418,1796,1188,726,1114,1255,-969,345,-1094
1610,809,434,-94,-402,-941,1745,583,1046,-504,495,-76
910,1107,568,965,873,204,956,644,-44,1007,344,-213
788,1629,1973,1393,-138,-43,-1140,523,930,-909,1536,-171
1031,508,-1112,504,1982,149,-905,636,1462,1951,305,-53
316,-484,426,1075,-870,325,1628,-374,-72,540,681,780
377,598,871,-258,1593,-426,473,-394,1825,1121,461,-348
397,195,823,298,669,997,1104,17,277,186,355,68
1467,591,1712,1587,1271,-795,783,487,523,-1113,-1014,388
619,946,1340,-771,1474,1929,893,-398,-226,215,391,-276
702,27,1391,108,932,-93,46,766,-164,20,1001,900
1438,53,1361,1894,645,346,-66,1294,1287,-485,-769,789
119,532,1217,1056,245,96,292,280,1306,438,277,440
-92,1777,236,1631,778,-204,-954,-260,1396,1919,704,1136
976,-1232,993,965,-176,1407,816,945,-862,489,925,-1304
-170,340,1559,1566,395,451,1960,1301,1745,412,608,896
1212,351,1277,945,-77,298,374,226,1449,73,762,-127
320,64,1086,413,1867,648,-398,420,767,-182,-556,731
-30,1238,1110,-459,1617,870,788,-714,420,-957,943,-1020
540,1841,116,868,1900,1136,1811,1775,829,681,119,-1163
741,513,1102,33,66,1143,1098,650,565,2075,1870,182
1887,1045,1889,1743,371,307,-116,771,33,362,-19,433
1898,980,-234,81,212,323,-47,855,186,452,9,709
1161,-622,1983,-36,-19,-73,-264,-341,310,1137,1914,1900
-150,418,329,1756,311,504,-54,686,1083,1886,1796,1995
526,-832,755,1216,337,746,1735,1732,581,296,-627,890
690,-306,1848,1162,591,501,1771,1949,-649,-722,1686,-360
882,1593,878,362,-138,356,238,1737,586,1021,351,835
1584,1892,904,-258,188,1125,1324,1540,41,862,505,-172
1081,708,-33,565,643,-2,935,415,1648,1282,1593,15
1878,843,622,278,1857,1069,132,-492,31,351,1660,1489
-326,1307,439,-1086,1743,1612,1667,964,1056,-352,1291,-835
51,492,1603,1932,1202,180,648,238,948,-943,582,671
664,-69,1761,1890,-173,565,1950,273,1065,-317,-895,168
154,1463,459,613,1863,66,875,839,925,1555,1105,372
-175,1275,521,-993,-40,490,1097,1986,1475,64,1108,573
1833,1574,1876,999,587,289,504,-674,266,858,779,-12
-292,-642,193,-361,92,-355,1876,1196,1910,324,1962,1935
1269,-785,-303,-331,660,-1122,153,397,-927,1136,1690,1322
1995,1361,1056,352,663,706,86,676,392,1189,708,1579
1477,1529,1074,-749,791,200,829,379,442,-137,573,1014
1691,1917,1015,-5,348,115,958,758,-205,551,366,1054
1150,-263,1076,264,-935,629,1123,777,-927,-208,651,-881
1345,-26,803,-590,1129,1937,1285,376,255,25,23,28
777,-73,66,-992,1532,-153,682,-522,1317,1789,1514,-620
-217,631,1667,1360,151,-1122,541,-763,1126,1935,879,1871
876,-1043,-383,-237,1787,816,-360,-597,135,1692,-850,737
1087,458,1842,370,764,991,602,190,1654,1859,1142,1193
374,1123,183,41,471,361,1964,906,1295,520,-969,379
619,110,564,979,1224,1756,371,508,442,1078,-930,-315
108,396,1763,268,100,484,606,1642,-333,600,400,-1132
1030,549,982,-12,110,562,1668,1492,327,367,1574,351
1044,-190,409,-843,-436,24,1431,249,-413,939,1328,1352
-471,956,1692,505,-304,-925,1458,1840,1742,1680,681,-700
1567,1994,-635,546,1864,1646,109,1123,289,295,1292,-796
1072,757,424,1021,517,660,801,854,681,0,1188,286
-248,1707,1192,1915,1054,-55,-584,1199,552,-279,-396,-897
-1005,509,1974,1460,33,1185,289,871,-913,1087,145,1651
1261,1600,1969,1995,1189,-413,-148,1424,196,-276,1753,164
1128,155,871,136,841,499,-31,354,1345,1624,1469,27
1910,589,764,-696,-384,-194,1925,1071,579,-2,1711,1817
-177,-728,384,-1123,-520,1342,1352,237,1633,1448,-821,-228
1146,860,-414,1104,1933,845,966,104,778,178,350,1228
1966,595,1816,266,989,555,1284,1081,748,1567,126,1896
1125,22,1993,873,644,-46,-690,98,1926,1928,454,607
690,-849,-375,454,1229,0,675,-480,1239,-100,674,844
1409,1630,1463,-229,-49,224,149,106,105,335,1163,798
214,354,280,405,-25,607,1889,793,828,-567,1026,-155
887,-288,1360,1929,1639,-469,-311,349,959,-574,1053,-699
314,208,222,436,453,-171,93,1227,709,972,1435,1660
1767,217,1395,190,1336,332,-1021,-21,1996,1097,1397,548
911,-63,513,749,687,214,1690,839,426,-441,577,1950
50,996,569,498,1341,715,1217,1029,640,1505,388,733
413,1210,105,313,10,431,1359,806,1777,1845,1132,329
-998,560,-1116,283,1210,91,759,-881,505,-85,844,1420
875,867,1459,1670,336,1748,1042,1981,644,-661,1843,1406
938,-896,-333,-934,10,2252,-12,-165,1186,627,-760,187
269,1047,814,1027,-547,505,1307,1768,970,347,1104,704
620,1749,-966,-294,968,295,914,1599,-1127,252,-834,1030
620,1394,718,707,214,1394,1753,487,1525,1123,300,438
-159,172,1158,1023,621,343,1035,237,883,397,1948,1402
1395,690,456,1695,552,-224,320,163,1559,411,946,78
1869,1301,130,4,650,9,-55,476,-104,-15,952,14
-956,-248,-496,771,-712,-12,-932,158,1506,1982,949,-903
155,1834,603,93,89,502,256,92,-333,563,966,198
-1057,797,165,-254,389,-677,1882,1997,-128,1342,431,-1066
1345,379,24,428,1705,1178,1229,398,76,823,649,887
-402,-573,362,492,554,793,580,174,1656,1244,2,-1106
1880,1461,1803,83,844,879,719,-928,859,-1028,1620,1943
-708,1240,-517,-418,-505,-222,1538,128,1667,1730,-959,106
233,1046,772,78,920,779,1044,974,169,1561,1655,326
198,204,-508,1410,1830,83,1783,1743,1900,767,275,417
14,474,1228,1872,341,-822,397,1411,-645,697,-120,-1077
1529,1947,802,550,374,-542,-48,161,1770,1866,224,1450
161,617,353,3,648,526,988,439,1101,93,667,-59
1863,1529,1072,354,443,842,1062,1128,1015,451,561,1159
146,-75,1815,1656,163,793,1551,-560,848,489,1486,1894
312,-740,413,-976,1426,373,-856,-138,1997,75,1346,-759
1500,1668,739,-124,1193,390,1941,879,1460,-228,-471,319
655,-158,935,387,779,373,1174,10,239,1024,-80,1711
779,356,374,378,329,-25,1721,1557,939,672,366,267
175,379,1579,591,723,316,638,472,43,394,180,324
1158,-526,-437,930,1898,1431,-502,-768,226,1739,1770,414
1104,1295,958,197,351,1930,1810,1339,1962,847,1925,1699
191,616,983,1884,4,-573,424,15,1976,1515,-764,-313
168,612,740,-38,1561,346,851,723,1043,1730,1077,300
847,666,1239,1558,1852,535,221,1376,1013,1175,1397,913
-1017,247,526,-1114,374,-293,763,-317,1128,725,-456,276
1860,343,1207,1192,375,1276,440,1089,193,715,810,1379
175,1135,684,-962,421,-136,1281,1796,1332,-402,1540,1663
1375,1870,-810,818,997,214,1859,1843,-90,-607,583,-1155
528,533,1344,-6,1918,1343,-538,572,527,1321,1368,1221
1990,1341,357,-570,-349,107,187,-182,1164,671,186,1995
314,784,108,661,1984,1611,1567,355,1300,144,1630,1457
339,-272,1970,1814,529,1445,1723,344,1722,7,383,-364
663,410,870,1319,1552,656,177,296,778,220,1179,568
395,-72,277,-1147,1493,268,679,-511,336,1784,752,-1060
695,-106,411,371,1134,1371,1366,-11,782,18,1437,1783
37,1444,1003,-997,227,-1094,1516,1239,218,352,733,311
1711,1438,198,-647,1283,-540,-157,1725,351,-718,-779,-624
486,269,116,1906,354,585,209,797,1548,1966,164,922
435,869,551,189,539,-652,282,-278,238,-801,1244,107
1923,1883,-9,569,1253,-340,564,388,544,-491,1611,-453
1198,1895,357,739,-46,24,207,-86,1734,765,1131,975
1062,564,97,1058,1781,321,54,1433,488,28,134,1723
1949,1886,472,1740,1862,434,404,1529,1316,1416,1974,398
1520,-8,-797,170,352,820,807,468,199,400,770,1991
1897,853,1492,1792,1043,92,1083,359,422,1559,1174,620
298,93,415,615,1658,638,52,467,435,329,821,1340
291,-557,1877,1344,816,-548,1910,113,29,207,541,-878
1302,1452,669,1508,-211,-58,-562,-726,1335,-788,-280,1602
327,-506,760,-713,652,1933,1995,537,360,-1187,-1116,667
-1098,309,1555,739,12,-467,801,82,511,707,937,-403
1423,1065,881,478,1669,370,-174,1176,607,1928,1260,388
553,-290,1551,-163,1596,1778,1546,-326,565,800,300,1548
1001,445,1572,1857,1416,318,144,985,904,556,375,714
1479,-512,1799,122,-11,-514,564,1970,-640,-536,1842,1277
965,-142,520,3,1630,783,-632,699,278,-7,1139,563
1115,1342,798,114,170,1811,1367,1890,1523,297,531,428
245,188,340,1733,1423,-686,1856,1933,914,-479,-1130,36
702,1545,1542,-434,101,1831,1111,1248,-671,923,416,1243
1325,234,-265,397,-446,364,1124,1988,293,1382,1682,-168
768,554,1906,79,1170,495,1793,1212,-311,337,-103,71
958,1938,1033,-406,-644,20,1790,1540,-335,-995,1997,1994
1143,1885,1133,855,440,227,504,598,1673,191,630,240
452,107,1204,555,98,1959,800,605,-51,343,1982,1408
62,482,368,243,979,1424,1329,1040,1751,691,1573,1470
1377,209,-149,1090,270,-263,702,328,673,758,-34,355
-640,808,-294,58,-919,155,1451,1116,1244,-463,1723,-210
1303,899,-480,-398,1084,95,956,187,1922,833,711,867
-268,-927,1492,1959,-566,981,518,-509,991,1670,238,-581
1949,1468,481,800,-275,282,1421,1975,563,213,172,82
608,-36,580,431,1142,-50,133,855,428,538,-103,830
-1038,234,-612,638,1052,405,173,-410,814,492,1495,862
-667,1295,148,-99,168,1303,1673,1439,676,-79,689,1761
-448,-912,1571,1038,1142,-847,1410,1687,907,1457,1927,1666
-956,23,1049,1967,-508,292,1410,1903,1313,1749,1024,1524
1648,1637,450,-1074,245,-186,819,158,359,843,-240,57
-172,737,1923,1352,1182,327,473,195,311,24,468,23
376,638,818,1087,659,1187,78,628,220,130,132,212
1771,132,535,282,1981,1842,1947,825,427,1990,849,1336
1315,1846,1091,759,1555,150,233,216,321,341,306,911
865,492,1504,-545,1048,1948,1713,138,-734,207,354,-246
642,857,164,712,1837,1839,1941,694,584,-87,127,875
148,-58,60,315,1832,1408,-122,284,582,112,-358,-969
420,437,147,289,-194,192,1574,323,420,1801,-257,-856
613,37,914,722,286,849,246,1157,673,-84,1511,148
652,757,514,482,876,464,1752,1962,-147,1049,888,361
1342,177,807,1694,221,-955,1205,731,-954,404,544,-872
237,-93,148,-158,1317,-116,-119,1446,557,-133,1658,-357
22,283,783,1,1912,385,710,359,185,694,153,-294
589,23,530,1050,56,195,1125,249,869,-293,62,339
149,44,559,600,129,-180,1199,527,1770,1790,1976,1280
2,646,1866,1070,1445,617,1544,81,-794,185,838,1313
1727,719,1046,786,1274,997,94,1285,1937,365,1179,386
58,98,826,0,78,1374,326,81,231,47,1860,103
776,-362,-231,844,1024,21,448,-326,1983,1394,655,-502
304,1975,1980,249,1227,1267,485,227,1155,1773,102,-161
