Drone1_x,Drone1_y,Drone2_x,Drone2_y,Drone3_x,Drone3_y,Drone4_x,Drone4_y,Drone5_x,Drone5_y,Drone6_x,Drone6_y
1776,2418,1544,-238,1820,-336,1723,2533,2104,764,538,1692
348,-1109,2123,978,2126,789,97,1645,1192,-910,691,1698
1051,1911,477,868,1932,549,631,1012,1745,1171,1953,1837
1527,1764,-457,100,-1027,678,-206,1782,1743,1626,-74,-991
1534,1875,-587,-343,-1147,420,1506,-607,189,1831,1091,2044
719,-536,-586,-521,1087,-869,68,447,1698,1967,1463,-557
1340,1676,1510,-578,1480,1488,-61,-718,-1059,386,1358,1845
1401,403,1017,-501,882,386,223,1728,489,1321,1583,1248
1827,148,679,-1046,1788,-101,527,499,1587,1974,-627,1345
271,1859,812,358,1891,413,1601,97,684,1494,1505,1105
273,1317,1291,1578,102,1389,1350,556,1563,1820,775,-1115
1486,1207,1987,696,386,994,926,755,320,192,429,93
-938,1047,779,1758,357,-1094,447,-1150,761,-1010,993,1619
562,-1136,1821,1615,1771,1905,2,1793,2010,350,978,1896
395,939,509,1882,-582,-538,1270,1500,1132,1120,349,1616
-617,-767,-83,1775,414,-1123,-292,-941,1752,-59,855,1798
761,36,-723,-676,539,15,1862,1791,1006,767,1883,474
1328,1527,438,-1135,1980,911,1798,1771,600,-626,346,1974
-1097,-47,857,1779,641,-1041,1778,1223,648,-1107,1067,1795
1173,1972,-1069,399,1599,1178,1250,1682,1090,-962,1631,1342
1539,-497,527,1663,-1140,511,1220,-873,1496,-333,893,-987
1989,1980,132,-1055,1320,1936,22,-796,1599,-432,-1058,883
1208,1593,1451,-713,431,1835,685,1641,1640,1290,2054,357
1952,851,685,2042,340,2072,-139,1805,266,2023,-840,-755
-128,1565,521,2185,377,-1083,-583,1177,1768,829,1504,1706
655,-55,-1008,892,1735,1319,1530,1675,478,-78,1526,104
-960,-348,-582,-638,870,2030,1270,1777,1752,1232,139,2102
930,1884,-217,-1018,1233,1873,-1119,200,1844,1358,-993,1071
181,2069,835,1771,1031,839,1051,1741,1121,-771,-595,-783
448,-132,282,1841,1690,938,576,993,146,1085,1797,1009
422,1566,1987,743,1463,221,1518,1287,1986,329,1229,1195
1967,1164,1754,1474,232,2006,1700,1456,-870,-680,395,-1157
-17,678,332,1937,191,2056,393,2223,1482,1874,294,2281
932,1821,1954,1862,-449,-389,1072,1716,1411,1470,-195,1815
1890,1727,526,1041,1605,689,214,-72,291,867,1294,548
233,1948,859,361,760,1031,125,216,870,1264,1380,1040
-665,-707,1768,1828,740,-95,1056,2213,1139,1935,1808,1718
997,-70,1631,1644,887,731,1029,782,-126,1308,1195,1585
1265,-761,1913,707,1140,106,-16,1127,1289,1673,1590,1308
800,-956,1433,1983,813,-1089,146,1836,1953,910,1133,1868
1600,-558,899,2032,981,1939,1012,-1052,1532,1722,1062,1958
1011,92,-200,114,86,1569,240,-86,14,-548,1120,474
-225,-967,1681,1496,1675,1908,929,1703,729,1917,1986,614
1416,-463,-937,-322,-909,1210,1150,2749,-294,989,-1040,216
1815,498,918,23,-1096,609,1218,1582,1645,-438,1044,1673
1953,1439,1623,-588,1788,121,1133,-55,49,-1144,1711,-662
1839,438,1710,12,2027,1021,447,-171,1438,1493,741,1862
-165,-720,1213,-847,805,1,-1101,157,-278,-949,670,1920
369,283,358,2574,1385,1256,-651,145,-953,988,-291,237
1254,-425,1448,-101,1671,823,-483,1246,1958,1200,1335,1606
854,1779,1259,-881,648,1820,1946,866,-139,1614,-1101,894
1216,-561,1915,893,1103,-440,1509,648,1484,1512,1,-575
170,-1083,-493,1524,-245,-792,9,-376,1408,-417,1622,-337
355,2182,1332,1932,-250,-1082,1667,1630,755,2162,1314,2091
828,2037,1100,-361,371,445,1190,1676,-129,1892,233,2098
1206,1101,1236,1718,1593,-233,-1099,-101,430,1903,563,1943
1533,1337,1415,361,321,1134,1158,1286,381,1887,1852,642
-819,-590,1947,1594,1093,1600,-94,1901,-947,1108,-256,1855
-1015,939,1302,1769,1960,1773,-446,-873,1484,1702,1887,1164
1667,1955,1721,-38,68,-1099,-332,-963,1786,1385,650,1833
-253,-1029,1864,1054,274,-1167,1732,997,1663,1975,1236,1553
1211,1677,1673,-406,229,1841,447,-178,800,-514,1625,1318
-1037,885,1831,186,1146,1953,1714,920,1302,564,1884,1801
488,1905,739,1086,1884,1274,1135,1112,1050,126,872,559
66,-1124,396,1858,1626,-539,1244,-815,1414,1798,1641,-493
250,478,189,1841,-1119,197,888,-1061,1659,1471,631,2003
734,-1103,1795,1482,1294,-744,865,-982,1706,328,-633,-755
1056,-963,297,-932,1338,1716,-628,-733,-881,1057,146,1829
1811,2759,-763,1401,1714,-251,1861,1896,-137,-872,629,2334
929,2142,2085,1259,1828,390,1935,1273,-233,-1053,-932,1098
-992,-345,147,1875,651,1817,1561,1238,275,-1150,1086,1742
1821,-250,1994,1948,576,-1147,-512,1492,904,1938,1957,737
1297,1482,534,1362,1702,-358,1834,1179,1646,180,566,281
1521,1982,1843,-77,1729,1218,-699,284,1113,1800,157,1814
954,-1024,1871,1992,792,23,-1013,137,1317,1465,1805,1363
1383,-859,538,2170,1687,-463,633,1991,378,2141,1992,663
-1108,674,1493,1397,839,-122,1782,-180,1839,1625,1282,1697
1277,1747,-970,822,1342,1457,644,1953,1689,1294,1500,1717
294,-1125,1443,1612,341,2078,1744,-207,271,48,-884,-520
352,2126,119,2047,709,2361,320,2353,845,2315,1141,-1010
-503,-93,1476,-625,1381,1428,1198,1865,652,1809,191,-1104
51,-1109,1788,1831,-214,-21,1979,469,941,1373,920,1752
-512,-851,-33,-323,143,1935,1918,1198,1122,569,1801,144
99,-329,1021,-493,1437,2058,366,1942,1759,1730,1522,1966
1344,1572,1032,-1000,1136,1217,1111,1764,2075,784,-1223,310
201,1870,1063,1729,1110,410,1832,549,1011,17,1272,1086
1809,1047,1911,519,1706,81,1289,989,1681,763,689,1899
180,2009,1619,-276,286,-1143,1752,1122,-656,70,608,1990
1087,212,818,189,1842,423,875,1449,671,712,1458,1513
1642,122,1714,-192,-764,-635,1600,1918,1450,1677,59,1795
-864,-424,1706,1727,202,-272,1438,967,-1045,-8,-625,-766
-476,167,1828,1646,1351,1348,915,-995,416,1765,1865,1839
1946,584,1848,942,-3,1097,1552,1490,870,402,123,2106
1639,1014,1344,1323,1015,-1036,-49,-1100,1930,771,1403,-709
611,1064,1699,1147,124,697,-359,1397,455,1480,784,1956
751,702,1529,1085,1177,1447,136,55,1368,1964,1233,549
665,1882,-892,353,-1116,102,1586,1643,1194,-855,91,1892
415,1073,517,1467,1308,1135,1518,54,1688,1124,91,1628
1971,1948,-451,-245,1424,1431,691,-1019,371,1922,1230,1933
1651,1497,830,-1159,1937,208,1838,-78,1835,25,76,-1166
118,1925,383,1918,1822,680,1300,1772,1899,1216,-57,1181
799,1033,1782,580,1342,1157,449,1890,1750,1436,1011,595
387,1849,-521,1640,380,2032,-1145,202,1540,1422,525,-901
1460,1722,1252,-810,1511,-568,278,1796,622,1583,-1154,156
1233,-410,1969,1726,1725,1012,672,2014,-392,1649,2083,412
450,-407,127,34,1482,786,1531,1446,973,1670,1097,852
978,2085,486,-1188,25,663,1587,1939,1957,1845,1690,-464
914,1396,1746,1186,-166,914,1329,1634,-397,-778,1618,1308
585,-1131,1310,1515,-46,1891,429,1924,807,1987,1033,1784
1409,741,-992,985,742,-909,375,1817,1546,-299,-576,-622
-230,-994,132,1908,233,1861,1204,1594,1849,471,788,-797
635,1969,13,-724,-475,-881,-768,-630,1305,1421,1921,863
1063,-148,1287,733,1411,1479,1058,755,431,1404,1214,1332
1163,1611,-1025,797,1912,1371,505,1888,-763,1414,-1160,345
-751,-695,170,2033,1157,-768,1570,1857,1298,1661,72,2021
192,1744,-1032,338,1074,1380,1315,2391,-462,-909,-951,722
418,-1042,935,1605,1415,512,1407,1154,242,1750,832,1682
1332,1745,-441,1709,639,1468,1616,1535,-940,1162,799,1932
421,309,111,1507,397,1610,1834,1534,635,760,1390,498
830,1833,65,1549,175,151,987,1858,-1123,700,755,-1117
636,1234,1656,1227,247,1861,1264,-870,1680,1289,651,1964
1371,1966,419,204,672,557,590,729,308,2123,292,2076
1327,2095,1030,1875,1231,1076,1284,2053,2201,302,916,2172
1582,-63,1078,2171,561,1243,-224,1509,741,2249,1515,1156
1313,1496,1848,193,1172,-772,106,-504,282,1593,895,1335
513,1657,1081,818,1572,1326,1062,1463,470,1975,26,1274
837,1810,-47,-891,705,146,1559,1319,891,1109,1934,1029
1193,1508,1830,472,1035,-980,1675,1527,112,-1094,171,1845
1289,1668,393,1581,747,1602,1898,307,541,1843,1581,83
1006,1919,1728,1959,384,-1078,1123,2027,1504,-608,1887,1879
1168,1645,-123,357,1647,1207,1015,1963,1467,-677,1499,-575
1762,1621,1962,1380,838,1917,698,2011,-1029,941,1505,1133
295,548,182,938,238,151,439,1856,1534,1499,364,138
-669,-116,1881,1919,-1110,-201,-469,1664,442,2045,-38,1413
1021,1514,988,-1012,1353,1952,-994,1002,1021,-980,1839,-122
1259,-2,746,161,526,1064,1366,763,757,520,323,1864
948,976,1707,151,1842,1228,1573,-536,763,1820,1000,1377
1119,1740,1924,120,1321,1560,804,-530,1591,1408,1628,1181
1708,1694,-54,-146,-1153,401,-872,714,1902,1380,16,1874
1576,1878,1760,-11,-243,-1012,743,1767,1855,1844,-754,-104
848,-238,528,10,1143,650,262,1875,1798,1125,-231,1756
1491,1865,-350,-977,473,1963,1318,-186,990,1825,145,1886
1353,-317,600,1421,-725,321,-165,-264,1340,1890,1892,1821
1383,790,942,-205,409,612,686,863,1253,472,690,1844
1315,55,1240,843,212,-1174,83,18,1093,407,1945,1267
1079,1443,605,-1145,1437,-580,1834,304,961,-1004,1054,1884
276,1090,1604,2429,-917,1619,1284,2806,1459,2677,2072,2037
1580,1730,124,1897,810,-956,-863,-542,730,1795,1928,1785
638,1942,396,-747,-743,1142,42,2065,1530,1397,398,2078
1669,1436,199,1980,917,2008,679,-850,887,2079,1799,1914
222,1640,-878,-432,-209,379,-249,-1038,1289,-654,929,1834
1604,-14,1933,435,1576,1331,145,1904,1089,24,1655,1260
1544,-3,1404,1401,417,749,173,719,1293,830,251,1662
1811,-279,1476,-676,1732,1303,1796,1938,-618,1477,1492,1429
268,1828,1581,1195,732,1775,1997,478,659,-1083,26,1844
363,-1148,1570,1195,1711,-331,586,1881,1078,1673,1264,1605
153,-1162,909,1653,470,-930,436,1958,1088,1803,-1144,840
-1107,768,1189,-906,929,1736,146,1856,1335,1953,1449,1878
1999,348,721,1052,1837,1033,229,936,114,773,1306,1777
1667,-379,665,1838,210,1724,892,-763,1393,1316,1983,243
-858,-429,1751,966,1985,1824,1495,-569,1388,1599,788,1742
267,1779,1965,258,1061,1751,536,-220,991,1625,846,925
114,1868,-54,-1100,1285,1755,1039,1470,1908,1982,527,-1183
1598,440,160,134,945,-3,324,586,550,767,1153,1807
1923,861,-3,1803,1287,-724,1262,1504,1165,-415,1421,527
1540,625,-312,-279,1358,1139,1036,-697,1696,1880,543,1843
1419,775,1950,1096,1651,-285,1708,1667,-214,-76,-721,1439
1432,1341,1189,-943,-443,-867,-665,1451,1311,1795,1712,1614
1782,1520,152,-1127,1474,1820,328,1785,1498,1419,254,1946
-703,-577,538,-1059,1404,1251,-195,1200,230,-1345,1050,-960
1023,-982,510,-1138,1907,938,1068,1801,380,1775,1866,1102
1058,596,1728,1256,543,1648,649,863,824,1155,1988,372
-370,-798,673,-717,1282,-688,64,1653,426,2116,82,-1004
1274,1902,1381,1268,949,892,-838,527,418,1708,396,1481
8,-792,1638,652,-852,-311,179,-1151,1624,822,1013,-538
1450,-722,1300,-748,1968,1223,1679,1352,609,-1149,-492,-858
1108,1824,1869,537,1888,1245,63,1925,1110,1723,457,2016
1186,-711,-400,-597,818,1702,-569,1483,308,1826,1963,139
1804,2174,1449,2283,2118,1511,1371,2052,1639,1852,-895,-530
216,-883,2218,1814,760,-376,1754,2146,303,-677,1459,2195
821,594,494,1725,544,-1126,1396,1575,1906,666,-294,1574
264,1573,1412,1655,1806,289,-880,1138,-2,1724,-103,737
105,1644,-33,440,1752,181,603,137,924,1678,18,-599
1610,1397,-739,-601,-1057,-39,1119,1550,919,-993,-1099,248
1905,1560,1758,1522,1593,1890,346,2147,1417,2076,-776,-829
592,2120,816,-1165,1129,1949,732,2062,1742,1596,290,2159
-73,-1007,1087,1739,1665,1811,1342,790,1083,1197,1517,-607
1542,1759,1224,1401,-199,-443,190,-1121,20,1645,246,2110
-659,1129,892,1543,1322,1588,264,843,158,-1125,1816,47
1727,1634,1167,-494,814,1969,168,-1172,1817,1709,2012,890
1186,1021,1372,769,544,1568,-88,-315,1189,61,967,919
1000,2941,1599,-238,1471,1296,1006,2487,138,-716,-560,318
1635,1415,-1123,367,1609,1104,1229,-845,1161,1676,1279,190
1398,1800,-792,-649,551,-811,1961,468,1857,1892,202,2037
1340,1475,1478,-658,-578,1480,700,-1099,-11,1781,-452,-911
-1038,60,852,1575,84,1156,-265,-1012,1353,1422,431,-41
432,-1033,163,2041,1798,1829,865,1735,1652,1940,-575,1323
1731,914,1533,1598,573,1116,1794,6,-190,866,669,-24
-221,774,69,205,83,1810,693,497,1015,492,1103,92
1682,-32,788,1976,1101,1332,-781,-590,1328,-778,1597,1872
-447,1639,546,-1162,-564,1560,648,-1125,1086,-988,89,1861
305,2062,1057,174,1801,276,1036,1581,1169,-815,1722,1155
421,1249,166,1859,1331,1119,1798,471,1456,145,750,400
949,1752,1323,-804,-53,891,1790,963,1707,334,1068,1955
1334,-469,-887,1084,1868,377,755,-158,648,603,1884,1892
411,1994,1305,1714,76,1744,1610,1775,1894,985,256,1717
174,1829,673,1445,1818,516,1508,1905,-724,-442,1062,1656
1779,1023,1439,1722,339,455,145,959,396,62,1421,1913
744,-1099,753,1604,1970,842,-401,-721,1333,-785,-468,1561
2185,969,1405,1924,2184,383,2151,1365,2295,563,2137,1616
928,1868,1790,1228,1308,1692,658,-1118,1999,1568,-835,1346
1687,-382,-87,1809,1629,1068,840,1673,579,1989,1373,1841
199,687,1167,1328,1963,102,173,1587,1453,1931,-125,1215
1408,561,106,1907,88,-386,1649,1954,1724,1676,1375,1543
241,-138,62,-701,1907,566,976,1727,575,-34,-704,1416
97,1320,27,-464,-137,1741,869,1158,1623,-389,1058,-228
1521,1763,-655,-443,-16,-960,96,-1105,-996,-28,1695,1993
158,1898,1133,-941,1380,1541,1236,1260,1755,1689,1020,325
1984,69,-500,-914,2097,8,1862,2135,-330,1681,2402,1694
1359,-917,-1157,188,1392,-875,1782,1994,1727,959,1911,1389
1439,1419,853,1438,594,-1126,358,-1155,981,1708,-304,998
1648,1596,1299,311,106,997,671,1047,678,684,432,1854
1877,1118,1904,965,1991,-75,570,-1174,-954,-529,642,-1153
1472,1417,-925,-490,1877,1103,969,1858,1367,1646,600,2033
495,1922,811,845,932,1984,179,-458,1719,1171,172,1924
-224,841,-107,1765,1819,2,766,-1092,1696,1870,350,-1084
960,1194,1147,1081,51,1276,1487,345,1811,692,1650,1384
-708,-651,79,-1130,264,-810,1313,1453,1711,1433,1974,886
120,546,519,845,373,237,117,298,1809,64,751,544
-29,294,148,883,101,786,1837,752,389,1778,1114,1121
1755,-56,-1103,208,-1130,400,-594,-745,1063,-50,-797,1304
82,567,1649,1646,-10,1189,-500,1365,1280,-606,1764,1581
1324,1894,-926,-342,643,1753,-473,375,1139,87,1356,1724
666,2054,-413,-940,855,2015,1823,1240,362,2076,1848,1383
407,519,306,1742,402,-951,1333,37,904,1628,1433,1564
-248,1258,1681,700,-973,-184,1081,1464,330,743,1238,1080
-652,909,96,883,1806,1395,1794,897,-776,184,-645,1008
67,972,-97,-88,1509,80,1950,205,-828,-121,-33,-811
135,-1103,574,1930,455,1844,1401,1733,326,1908,784,1793
1444,1855,1037,1419,996,453,-734,-397,-961,1073,350,-246
888,1406,1004,1240,1573,1345,1925,1247,930,438,1826,1373
437,1548,1571,929,1635,742,389,1326,683,1005,1756,250
1258,1939,1573,500,575,1067,93,146,495,1758,661,-51
-270,1294,1274,1688,1241,868,1147,1455,1485,698,275,-51
1901,841,1662,964,1013,-110,634,737,73,1252,1709,1982
1438,461,1484,999,1966,647,-314,1224,-711,334,855,1951
345,2550,1693,1848,604,2042,306,2469,2038,1023,338,2332
1151,1002,1865,28,728,327,77,1925,682,887,272,1864
1169,1754,1617,-421,539,-1161,862,1726,1493,-642,707,1881
1736,1107,1835,1710,-1092,-173,1719,1247,-11,-1131,814,1822
1929,1009,-231,-175,1375,1633,392,408,171,866,435,979
999,1905,1783,219,1557,1157,1864,431,586,-815,1424,1515
415,-1128,469,-1134,1304,906,1056,-943,-1003,808,-994,687
834,1998,-1207,185,1962,1381,262,2181,146,2040,1748,1538
1995,1669,-261,-992,56,872,1902,104,761,1891,560,2001
409,1189,881,50,1255,848,518,1193,1413,199,1843,715
501,2455,1450,-482,1019,104,-1102,534,1659,2329,-395,1250
1688,1127,-118,204,222,712,22,510,881,1773,1726,1336
1181,1306,1795,538,-1132,634,793,1704,1499,1636,389,2111
434,1975,1245,1647,523,2008,-980,141,1466,1576,2037,869
1592,-347,1412,722,-373,838,290,1857,-232,-342,1053,1987
1976,703,1842,114,1287,1641,559,-1143,1068,-998,1850,920
1562,1822,-1071,779,731,1846,108,1846,-7,2028,1422,1660
149,-148,1712,85,-105,-287,989,1874,-1046,0,1173,-880
932,2164,2083,1211,1488,2094,1927,1527,-880,-698,2023,1535
241,1824,723,-1059,896,1993,448,1855,749,1183,1482,-693
356,1405,387,588,1088,913,203,1884,1194,250,565,945
1127,1379,1655,334,1241,1883,489,-1089,-1146,182,1001,1660
-881,-171,-365,-957,771,1765,821,1777,601,-1139,1999,550
1955,1883,-952,-429,1489,-694,406,-1200,1792,-235,326,-1215
590,1911,1410,1831,668,-1109,458,-104,310,1957,1348,1588
946,918,1826,-47,256,1962,1428,1571,1492,1910,1962,771
1828,647,460,1306,-8,540,630,926,1261,1987,952,1537
-627,-489,477,993,1760,-251,284,-1130,478,1824,899,1818
1297,-49,-581,-335,243,1866,1358,917,1061,696,1224,1708
1102,-37,1995,734,555,229,1248,1585,-865,-55,764,1773
1738,-459,1973,253,-392,-991,-616,-323,1830,43,467,522
-881,-498,518,1326,-710,-381,356,-406,1672,1184,472,1847
857,-386,1081,1343,-597,-213,743,-168,1652,-518,867,1616
241,1912,-804,1356,124,1830,1535,1269,-403,-964,404,1917
748,1888,1537,1994,252,1011,1157,-921,1545,-583,1981,1833
903,-173,77,-206,46,1441,1723,-349,623,-11,123,1877
-9,551,1283,-701,2095,1228,1430,1687,-84,-1083,1754,1053
1779,1519,566,95,815,1850,1087,1046,1858,889,1885,1993
-368,1761,251,36,1931,-41,1677,-351,879,-504,798,-20
-187,1213,680,105,462,1651,1226,1611,1215,-894,1827,-8
-1160,606,348,1869,76,448,540,1853,1430,-57,-798,1352
483,561,-323,979,1866,1042,-5,1555,17,-1089,1744,1449
1279,-822,-517,-826,727,1501,1443,1387,1093,987,252,1949
1590,-501,268,1559,1847,1998,1137,1551,-1019,503,772,1940
91,-1133,120,-319,1591,1636,272,2003,1950,1855,1937,1267
1318,315,1912,1673,-797,-568,-1046,764,1133,190,85,-945
1837,281,1850,1484,-528,-667,1870,1226,-1008,933,-1085,840
-232,1572,1878,1906,-144,-986,1436,1624,-663,150,827,-1076
1961,183,1749,1105,1271,1613,-176,-352,1401,-697,-1139,614
379,1850,576,1827,621,1036,555,-807,1157,-946,1960,1428
-702,86,-993,480,527,326,1871,1094,207,-926,1234,-797
-601,-536,-1016,-11,996,-1039,689,1989,1116,1896,1386,811
1939,1600,673,1691,1988,1976,1196,-185,-125,-1082,1003,1893
1052,1992,1154,-572,-1109,614,869,1936,1884,1469,1938,702
434,-393,1891,44,23,1034,1860,1473,1982,975,750,1902
1574,1601,2116,679,880,2139,1022,1954,803,2081,1986,566
725,1846,303,1497,1889,704,736,1385,-634,1181,502,1161
1627,-561,1805,-254,401,1894,1888,-57,603,208,707,17
1380,-126,1781,786,625,556,548,1867,1253,1284,715,693
1457,521,1548,1501,404,-1174,1133,-909,1097,1664,625,1068
1857,376,381,1725,859,773,747,-45,1394,1362,427,1220
525,1190,1962,449,1768,-16,1382,-517,24,1130,541,-148
262,-1161,331,1711,-42,1790,1287,2045,-801,1273,1739,1999
-795,1283,-1011,1029,177,1719,1141,1747,1953,903,212,-1153
876,1979,-194,-1049,1317,1544,1394,1371,222,1862,460,-1137
754,-18,1883,58,-403,424,-22,596,1481,1335,638,1828
1537,1547,1749,1176,743,1934,1944,833,1329,1641,1727,1255
1029,-705,1642,1307,1605,-439,1673,626,1743,904,1988,85
1677,-313,1411,240,-268,905,-1073,357,936,-1027,-782,-637
957,-1017,239,-511,1718,-271,-69,-1003,-536,1534,1226,1571
1314,926,1572,-79,449,981,1373,372,800,-22,820,1757
1087,-1109,-475,-932,1054,-1175,1928,1793,1873,1073,311,1515
789,1518,21,875,-19,441,1397,1600,836,870,940,448
-340,-938,321,-1135,-995,962,-823,863,1840,1336,596,1987
746,-1064,-11,-1093,-140,-24,181,-3,1727,1480,-1161,602
999,1584,1449,1392,1088,1633,1143,-923,1318,-662,418,-1157
99,-14,894,1763,1488,235,1434,1809,1248,1550,-558,1733
306,-1161,1522,1238,825,-1084,-1025,945,969,438,1107,1663
1664,1593,1944,1491,1824,1254,-367,-934,1341,1725,179,1996
1239,-847,-179,1746,581,-1160,1604,-455,1844,446,-558,1538
1160,307,447,1651,1899,710,473,-1,1150,474,1417,865
1287,517,1658,1895,423,511,-448,-676,563,1318,1636,1152
1907,1981,336,330,119,1939,1869,1395,1307,75,372,529
686,1952,509,1220,283,1838,1214,1629,1539,1323,-1179,209
1459,1336,1358,62,-247,456,1936,1460,653,318,446,942
1864,724,138,1863,184,681,404,513,1111,990,325,260
739,408,1439,1611,1032,1993,357,-1251,1475,-678,941,1354
862,-1057,2166,124,1769,1579,-418,-847,1525,1744,1374,1714
433,-1159,1351,-700,-19,-971,1233,-828,-656,1363,1046,1512
135,1359,984,821,634,1820,1889,1973,108,-531,1811,766
331,1263,129,282,1607,373,340,1122,1970,126,-21,-31
42,1841,1362,1436,-815,275,620,-371,1729,933,191,1607
930,1806,349,1890,1724,1033,1832,-71,133,1888,762,1793
1836,1610,472,1913,1036,1726,950,309,246,1940,723,-245
1182,-272,159,-1109,691,1968,1489,-621,1698,1369,-43,1815
-497,1678,1181,1733,1030,-1037,-491,1589,1276,1711,693,-1187
1670,483,-353,-314,1952,757,849,484,162,987,1127,1015
1385,1005,784,-308,1347,1767,1664,832,100,185,300,298
703,1234,1201,1642,255,1748,1287,378,270,1844,300,-1130
863,-1051,-439,-795,159,-1040,-282,-741,1386,-463,-761,1310
1527,1341,1531,1815,-502,-817,1831,143,845,1840,889,-5
-187,-17,948,1639,729,-959,506,1198,83,1199,1299,1729
-853,-351,213,-972,554,1996,240,-1148,897,2011,-221,1708
996,-327,-160,937,52,-702,1570,1184,328,130,1747,481
1368,1970,1230,-63,1746,714,-207,-940,716,1820,188,527
1116,1984,1506,1670,1263,1866,1594,1943,-1063,-267,1221,2114
1270,1053,1929,688,306,127,1459,203,1412,1897,536,1179
954,-1018,1541,1725,1017,1929,1671,1468,853,1382,1678,2052
449,2105,-709,-448,1707,-112,896,1537,325,872,435,-958
1201,1625,-466,58,-705,967,1880,247,505,526,767,1551
-877,-520,1169,-327,-708,-702,1862,1722,1754,-186,1434,1887
1031,-991,-1129,551,1697,912,250,-1152,1714,58,1347,-730
-1129,599,1238,1889,479,-403,-815,-568,1056,1766,1851,1513
1164,2336,1881,2201,1261,2534,1509,2188,-873,-417,283,2425
484,1603,-633,993,1646,-147,254,-504,1572,-513,1917,1726
1677,1036,1756,1580,1324,1484,-498,-662,1069,1618,241,-1177
-587,1512,97,1806,1282,1479,-259,1323,1228,1899,-1099,-68
-388,-948,773,-1081,1669,889,523,1832,1822,1103,1481,1288
-209,1647,855,1707,-424,-647,567,369,1425,480,1352,1877
992,1699,1466,-280,1791,1057,154,245,1653,416,598,112
-53,1790,584,-977,352,1731,-457,1522,341,-1111,1850,1202
-237,1142,1134,1773,905,-161,1194,987,17,294,767,1067
-636,1426,1372,-713,-594,-789,1935,741,1642,-358,896,1725
-179,-258,1921,259,1425,1380,806,1822,1234,1638,635,974
1617,1154,386,1016,866,-487,-973,357,1729,-209,1984,950
-874,-405,1535,1688,1737,1626,1810,-15,-189,1735,-133,1715
1100,1835,-316,1713,1363,1536,833,-875,1824,838,1145,1556
1290,1677,936,-1036,628,1624,-1019,-255,-520,610,1037,-1005
1662,1662,1002,-468,1838,1532,1594,786,393,1844,1376,-890
1849,659,929,1812,1677,226,232,-15,424,1820,812,1496
1473,12,118,1199,171,1699,1939,551,538,-457,1616,1714
717,1727,1718,388,1466,946,-975,914,-871,-293,223,-1080
